Sr.No,Year,Facility_number,Facility_name,Start_date,End_date,Country_name,Type_of_control,Hours_type,Productive_hours,Productive_hours_per_adjusted_patient_day,performance
267,2009,106010937,"ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE",1/1/2009,12/31/2009,Alameda,Non-Profit,"Education Cost Centers",353193,3,NULL
268,2009,106010937,"ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE",1/1/2009,12/31/2009,Alameda,Non-Profit,"General Services Cost Centers",570964,5,NULL
269,2009,106010937,"ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE",1/1/2009,12/31/2009,Alameda,Non-Profit,"Fiscal Services Cost Centers",168209,2,NULL
270,2009,106010937,"ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE",1/1/2009,12/31/2009,Alameda,Non-Profit,"Administrative Services Cost Centers",250933,2,NULL
271,2009,106010967,"ST. ROSE HOSPITAL",10/1/2008,9/30/2009,Alameda,Non-Profit,"Management & Supervision",121499,2,NULL
272,2009,106010967,"ST. ROSE HOSPITAL",10/1/2008,9/30/2009,Alameda,Non-Profit,"Technician & Specialist",334406,6,NULL
273,2009,106010967,"ST. ROSE HOSPITAL",10/1/2008,9/30/2009,Alameda,Non-Profit,"Registered Nurse",507287,10,NULL
274,2009,106010967,"ST. ROSE HOSPITAL",10/1/2008,9/30/2009,Alameda,Non-Profit,"Licensed Vocational Nurse",26231,1,NULL
275,2009,106010967,"ST. ROSE HOSPITAL",10/1/2008,9/30/2009,Alameda,Non-Profit,"Aides & Orderlies",101311,2,NULL
276,2009,106010967,"ST. ROSE HOSPITAL",10/1/2008,9/30/2009,Alameda,Non-Profit,"Clerical & Other Administrative",256266,5,NULL
277,2009,106010967,"ST. ROSE HOSPITAL",10/1/2008,9/30/2009,Alameda,Non-Profit,"Environmental & Food Services",127511,2,NULL
278,2009,106010967,"ST. ROSE HOSPITAL",10/1/2008,9/30/2009,Alameda,Non-Profit,Other,13037,0,NULL
279,2009,106010967,"ST. ROSE HOSPITAL",10/1/2008,9/30/2009,Alameda,Non-Profit,"Contracted Registry Nursing",23759,0,NULL
280,2009,106010967,"ST. ROSE HOSPITAL",10/1/2008,9/30/2009,Alameda,Non-Profit,"Contracted Other",10227,0,NULL
281,2009,106010967,"ST. ROSE HOSPITAL",10/1/2008,9/30/2009,Alameda,Non-Profit,"Daily Cost Centers",526924,10,NULL
282,2009,106010967,"ST. ROSE HOSPITAL",10/1/2008,9/30/2009,Alameda,Non-Profit,"Ambulatory Cost Centers",154925,3,NULL
283,2009,106010967,"ST. ROSE HOSPITAL",10/1/2008,9/30/2009,Alameda,Non-Profit,"Ancillary Cost Centers",370107,7,NULL
284,2009,106010967,"ST. ROSE HOSPITAL",10/1/2008,9/30/2009,Alameda,Non-Profit,"Education Cost Centers",0,0,NULL
285,2009,106010967,"ST. ROSE HOSPITAL",10/1/2008,9/30/2009,Alameda,Non-Profit,"General Services Cost Centers",238141,5,NULL
286,2009,106010967,"ST. ROSE HOSPITAL",10/1/2008,9/30/2009,Alameda,Non-Profit,"Fiscal Services Cost Centers",102572,2,NULL
287,2009,106010967,"ST. ROSE HOSPITAL",10/1/2008,9/30/2009,Alameda,Non-Profit,"Administrative Services Cost Centers",128865,2,NULL
288,2009,106010987,"WASHINGTON HOSPITAL - FREMONT",7/1/2008,6/30/2009,Alameda,District,"Management & Supervision",201730,3,NULL
289,2009,106010987,"WASHINGTON HOSPITAL - FREMONT",7/1/2008,6/30/2009,Alameda,District,"Technician & Specialist",628638,8,NULL
290,2009,106010987,"WASHINGTON HOSPITAL - FREMONT",7/1/2008,6/30/2009,Alameda,District,"Registered Nurse",848188,11,NULL
291,2009,106010987,"WASHINGTON HOSPITAL - FREMONT",7/1/2008,6/30/2009,Alameda,District,"Licensed Vocational Nurse",38210,0,NULL
292,2009,106010987,"WASHINGTON HOSPITAL - FREMONT",7/1/2008,6/30/2009,Alameda,District,"Aides & Orderlies",99111,1,NULL
293,2009,106010987,"WASHINGTON HOSPITAL - FREMONT",7/1/2008,6/30/2009,Alameda,District,"Clerical & Other Administrative",415892,5,NULL
294,2009,106010987,"WASHINGTON HOSPITAL - FREMONT",7/1/2008,6/30/2009,Alameda,District,"Environmental & Food Services",239324,3,NULL
295,2009,106010987,"WASHINGTON HOSPITAL - FREMONT",7/1/2008,6/30/2009,Alameda,District,Other,54186,1,NULL
296,2009,106010987,"WASHINGTON HOSPITAL - FREMONT",7/1/2008,6/30/2009,Alameda,District,"Contracted Registry Nursing",7860,0,NULL
297,2009,106010987,"WASHINGTON HOSPITAL - FREMONT",7/1/2008,6/30/2009,Alameda,District,"Contracted Other",18141,0,NULL
298,2009,106010987,"WASHINGTON HOSPITAL - FREMONT",7/1/2008,6/30/2009,Alameda,District,"Daily Cost Centers",848720,11,NULL
299,2009,106010987,"WASHINGTON HOSPITAL - FREMONT",7/1/2008,6/30/2009,Alameda,District,"Ambulatory Cost Centers",111069,1,NULL
300,2009,106010987,"WASHINGTON HOSPITAL - FREMONT",7/1/2008,6/30/2009,Alameda,District,"Ancillary Cost Centers",579371,8,NULL
301,2009,106010987,"WASHINGTON HOSPITAL - FREMONT",7/1/2008,6/30/2009,Alameda,District,"Education Cost Centers",0,0,NULL
302,2009,106010987,"WASHINGTON HOSPITAL - FREMONT",7/1/2008,6/30/2009,Alameda,District,"General Services Cost Centers",519922,7,NULL
303,2009,106010987,"WASHINGTON HOSPITAL - FREMONT",7/1/2008,6/30/2009,Alameda,District,"Fiscal Services Cost Centers",184921,2,NULL
304,2009,106010987,"WASHINGTON HOSPITAL - FREMONT",7/1/2008,6/30/2009,Alameda,District,"Administrative Services Cost Centers",307277,4,NULL
305,2009,106013687,"MERRITT PERALTA INSTITUTE CHEMICAL DEPENDENCY RECOVERY HOSPITAL",1/1/2009,12/31/2009,Alameda,Non-Profit,"Management & Supervision",5015,1,NULL
306,2009,106013687,"MERRITT PERALTA INSTITUTE CHEMICAL DEPENDENCY RECOVERY HOSPITAL",1/1/2009,12/31/2009,Alameda,Non-Profit,"Technician & Specialist",16272,2,NULL
307,2009,106013687,"MERRITT PERALTA INSTITUTE CHEMICAL DEPENDENCY RECOVERY HOSPITAL",1/1/2009,12/31/2009,Alameda,Non-Profit,"Registered Nurse",3544,1,NULL
308,2009,106013687,"MERRITT PERALTA INSTITUTE CHEMICAL DEPENDENCY RECOVERY HOSPITAL",1/1/2009,12/31/2009,Alameda,Non-Profit,"Licensed Vocational Nurse",2518,0,NULL
309,2009,106013687,"MERRITT PERALTA INSTITUTE CHEMICAL DEPENDENCY RECOVERY HOSPITAL",1/1/2009,12/31/2009,Alameda,Non-Profit,"Aides & Orderlies",4014,1,NULL
310,2009,106013687,"MERRITT PERALTA INSTITUTE CHEMICAL DEPENDENCY RECOVERY HOSPITAL",1/1/2009,12/31/2009,Alameda,Non-Profit,"Clerical & Other Administrative",5281,1,NULL
311,2009,106013687,"MERRITT PERALTA INSTITUTE CHEMICAL DEPENDENCY RECOVERY HOSPITAL",1/1/2009,12/31/2009,Alameda,Non-Profit,"Environmental & Food Services",0,0,NULL
313,2009,106013687,"MERRITT PERALTA INSTITUTE CHEMICAL DEPENDENCY RECOVERY HOSPITAL",1/1/2009,12/31/2009,Alameda,Non-Profit,Other,0,0,NULL
314,2009,106013687,"MERRITT PERALTA INSTITUTE CHEMICAL DEPENDENCY RECOVERY HOSPITAL",1/1/2009,12/31/2009,Alameda,Non-Profit,"Contracted Registry Nursing",0,0,NULL
315,2009,106013687,"MERRITT PERALTA INSTITUTE CHEMICAL DEPENDENCY RECOVERY HOSPITAL",1/1/2009,12/31/2009,Alameda,Non-Profit,"Contracted Other",1164,0,NULL
316,2009,106013687,"MERRITT PERALTA INSTITUTE CHEMICAL DEPENDENCY RECOVERY HOSPITAL",1/1/2009,12/31/2009,Alameda,Non-Profit,"Daily Cost Centers",37808,5,NULL
317,2009,106013687,"MERRITT PERALTA INSTITUTE CHEMICAL DEPENDENCY RECOVERY HOSPITAL",1/1/2009,12/31/2009,Alameda,Non-Profit,"Ambulatory Cost Centers",0,0,NULL
318,2009,106013687,"MERRITT PERALTA INSTITUTE CHEMICAL DEPENDENCY RECOVERY HOSPITAL",1/1/2009,12/31/2009,Alameda,Non-Profit,"Ancillary Cost Centers",0,0,NULL
319,2009,106013687,"MERRITT PERALTA INSTITUTE CHEMICAL DEPENDENCY RECOVERY HOSPITAL",1/1/2009,12/31/2009,Alameda,Non-Profit,"Education Cost Centers",0,0,NULL
320,2009,106013687,"MERRITT PERALTA INSTITUTE CHEMICAL DEPENDENCY RECOVERY HOSPITAL",1/1/2009,12/31/2009,Alameda,Non-Profit,"General Services Cost Centers",0,0,NULL
321,2009,106013687,"MERRITT PERALTA INSTITUTE CHEMICAL DEPENDENCY RECOVERY HOSPITAL",1/1/2009,12/31/2009,Alameda,Non-Profit,"Fiscal Services Cost Centers",0,0,NULL
322,2009,106013687,"MERRITT PERALTA INSTITUTE CHEMICAL DEPENDENCY RECOVERY HOSPITAL",1/1/2009,12/31/2009,Alameda,Non-Profit,"Administrative Services Cost Centers",0,0,NULL
323,2009,106014034,"FREMONT HOSPITAL",1/1/2009,12/31/2009,Alameda,Investor,"Management & Supervision",41779,1,NULL
324,2009,106014034,"FREMONT HOSPITAL",1/1/2009,12/31/2009,Alameda,Investor,"Technician & Specialist",143247,5,NULL
325,2009,106014034,"FREMONT HOSPITAL",1/1/2009,12/31/2009,Alameda,Investor,"Registered Nurse",56881,2,NULL
326,2009,106014034,"FREMONT HOSPITAL",1/1/2009,12/31/2009,Alameda,Investor,"Licensed Vocational Nurse",8590,0,NULL
327,2009,106014034,"FREMONT HOSPITAL",1/1/2009,12/31/2009,Alameda,Investor,"Aides & Orderlies",0,0,NULL
328,2009,106014034,"FREMONT HOSPITAL",1/1/2009,12/31/2009,Alameda,Investor,"Clerical & Other Administrative",10076,0,NULL
329,2009,106014034,"FREMONT HOSPITAL",1/1/2009,12/31/2009,Alameda,Investor,"Environmental & Food Services",15887,1,NULL
330,2009,106014034,"FREMONT HOSPITAL",1/1/2009,12/31/2009,Alameda,Investor,Other,62403,2,NULL
331,2009,106014034,"FREMONT HOSPITAL",1/1/2009,12/31/2009,Alameda,Investor,"Contracted Registry Nursing",0,0,NULL
332,2009,106014034,"FREMONT HOSPITAL",1/1/2009,12/31/2009,Alameda,Investor,"Contracted Other",11080,0,NULL
333,2009,106014034,"FREMONT HOSPITAL",1/1/2009,12/31/2009,Alameda,Investor,"Daily Cost Centers",165352,5,NULL
334,2009,106014034,"FREMONT HOSPITAL",1/1/2009,12/31/2009,Alameda,Investor,"Ambulatory Cost Centers",19420,1,NULL
335,2009,106014034,"FREMONT HOSPITAL",1/1/2009,12/31/2009,Alameda,Investor,"Ancillary Cost Centers",0,0,NULL
336,2009,106014034,"FREMONT HOSPITAL",1/1/2009,12/31/2009,Alameda,Investor,"Education Cost Centers",0,0,NULL
337,2009,106014034,"FREMONT HOSPITAL",1/1/2009,12/31/2009,Alameda,Investor,"General Services Cost Centers",85694,3,NULL
338,2009,106014034,"FREMONT HOSPITAL",1/1/2009,12/31/2009,Alameda,Investor,"Fiscal Services Cost Centers",35297,1,NULL
339,2009,106014034,"FREMONT HOSPITAL",1/1/2009,12/31/2009,Alameda,Investor,"Administrative Services Cost Centers",44180,1,NULL
340,2009,106014050,"VALLEYCARE MEDICAL CENTER",7/1/2008,6/30/2009,Alameda,Non-Profit,"Management & Supervision",258731,4,NULL
341,2009,106014050,"VALLEYCARE MEDICAL CENTER",7/1/2008,6/30/2009,Alameda,Non-Profit,"Technician & Specialist",479022,7,NULL
342,2009,106014050,"VALLEYCARE MEDICAL CENTER",7/1/2008,6/30/2009,Alameda,Non-Profit,"Registered Nurse",448119,7,NULL
343,2009,106014050,"VALLEYCARE MEDICAL CENTER",7/1/2008,6/30/2009,Alameda,Non-Profit,"Licensed Vocational Nurse",17420,0,NULL
344,2009,106014050,"VALLEYCARE MEDICAL CENTER",7/1/2008,6/30/2009,Alameda,Non-Profit,"Aides & Orderlies",138917,2,NULL
345,2009,106014050,"VALLEYCARE MEDICAL CENTER",7/1/2008,6/30/2009,Alameda,Non-Profit,"Clerical & Other Administrative",413055,6,NULL
346,2009,106014050,"VALLEYCARE MEDICAL CENTER",7/1/2008,6/30/2009,Alameda,Non-Profit,"Environmental & Food Services",140373,2,NULL
347,2009,106014050,"VALLEYCARE MEDICAL CENTER",7/1/2008,6/30/2009,Alameda,Non-Profit,Other,30072,0,NULL
348,2009,106014050,"VALLEYCARE MEDICAL CENTER",7/1/2008,6/30/2009,Alameda,Non-Profit,"Contracted Registry Nursing",61639,1,NULL
349,2009,106014050,"VALLEYCARE MEDICAL CENTER",7/1/2008,6/30/2009,Alameda,Non-Profit,"Contracted Other",3646,0,NULL
350,2009,106014050,"VALLEYCARE MEDICAL CENTER",7/1/2008,6/30/2009,Alameda,Non-Profit,"Daily Cost Centers",499959,7,NULL
351,2009,106014050,"VALLEYCARE MEDICAL CENTER",7/1/2008,6/30/2009,Alameda,Non-Profit,"Ambulatory Cost Centers",79813,1,NULL
352,2009,106014050,"VALLEYCARE MEDICAL CENTER",7/1/2008,6/30/2009,Alameda,Non-Profit,"Ancillary Cost Centers",754163,11,NULL
353,2009,106014050,"VALLEYCARE MEDICAL CENTER",7/1/2008,6/30/2009,Alameda,Non-Profit,"Education Cost Centers",2721,0,NULL
354,2009,106014050,"VALLEYCARE MEDICAL CENTER",7/1/2008,6/30/2009,Alameda,Non-Profit,"General Services Cost Centers",332472,5,NULL
355,2009,106014050,"VALLEYCARE MEDICAL CENTER",7/1/2008,6/30/2009,Alameda,Non-Profit,"Fiscal Services Cost Centers",167122,2,NULL
356,2009,106014050,"VALLEYCARE MEDICAL CENTER",7/1/2008,6/30/2009,Alameda,Non-Profit,"Administrative Services Cost Centers",154744,2,NULL
357,2009,106014207,"TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY",7/1/2008,6/30/2009,Alameda,Investor,"Management & Supervision",9300,1,NULL
358,2009,106014207,"TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY",7/1/2008,6/30/2009,Alameda,Investor,"Technician & Specialist",11252,2,NULL
359,2009,106014207,"TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY",7/1/2008,6/30/2009,Alameda,Investor,"Registered Nurse",21000,3,NULL
360,2009,106014207,"TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY",7/1/2008,6/30/2009,Alameda,Investor,"Licensed Vocational Nurse",6429,1,NULL
361,2009,106014207,"TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY",7/1/2008,6/30/2009,Alameda,Investor,"Aides & Orderlies",20571,3,NULL
362,2009,106014207,"TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY",7/1/2008,6/30/2009,Alameda,Investor,"Clerical & Other Administrative",10412,2,NULL
363,2009,106014207,"TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY",7/1/2008,6/30/2009,Alameda,Investor,"Environmental & Food Services",9042,1,NULL
364,2009,106014207,"TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY",7/1/2008,6/30/2009,Alameda,Investor,Other,0,0,NULL
365,2009,106014207,"TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY",7/1/2008,6/30/2009,Alameda,Investor,"Contracted Registry Nursing",0,0,NULL
366,2009,106014207,"TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY",7/1/2008,6/30/2009,Alameda,Investor,"Contracted Other",569,0,NULL
367,2009,106014207,"TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY",7/1/2008,6/30/2009,Alameda,Investor,"Daily Cost Centers",54535,8,NULL
368,2009,106014207,"TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY",7/1/2008,6/30/2009,Alameda,Investor,"Ambulatory Cost Centers",0,0,NULL
369,2009,106014207,"TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY",7/1/2008,6/30/2009,Alameda,Investor,"Ancillary Cost Centers",0,0,NULL
370,2009,106014207,"TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY",7/1/2008,6/30/2009,Alameda,Investor,"Education Cost Centers",0,0,NULL
371,2009,106014207,"TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY",7/1/2008,6/30/2009,Alameda,Investor,"General Services Cost Centers",19626,3,NULL
372,2009,106014207,"TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY",7/1/2008,6/30/2009,Alameda,Investor,"Fiscal Services Cost Centers",4502,1,NULL
373,2009,106014207,"TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY",7/1/2008,6/30/2009,Alameda,Investor,"Administrative Services Cost Centers",9912,1,NULL
375,2009,106014226,"TELECARE WILLOW ROCK CENTER",7/1/2008,6/30/2009,Alameda,Investor,"Management & Supervision",8552,3,NULL
376,2009,106014226,"TELECARE WILLOW ROCK CENTER",7/1/2008,6/30/2009,Alameda,Investor,"Technician & Specialist",10970,3,NULL
377,2009,106014226,"TELECARE WILLOW ROCK CENTER",7/1/2008,6/30/2009,Alameda,Investor,"Registered Nurse",10238,3,NULL
378,2009,106014226,"TELECARE WILLOW ROCK CENTER",7/1/2008,6/30/2009,Alameda,Investor,"Licensed Vocational Nurse",6391,2,NULL
379,2009,106014226,"TELECARE WILLOW ROCK CENTER",7/1/2008,6/30/2009,Alameda,Investor,"Aides & Orderlies",24255,7,NULL
380,2009,106014226,"TELECARE WILLOW ROCK CENTER",7/1/2008,6/30/2009,Alameda,Investor,"Clerical & Other Administrative",5441,2,NULL
381,2009,106014226,"TELECARE WILLOW ROCK CENTER",7/1/2008,6/30/2009,Alameda,Investor,"Environmental & Food Services",0,0,NULL
382,2009,106014226,"TELECARE WILLOW ROCK CENTER",7/1/2008,6/30/2009,Alameda,Investor,Other,0,0,NULL
383,2009,106014226,"TELECARE WILLOW ROCK CENTER",7/1/2008,6/30/2009,Alameda,Investor,"Contracted Registry Nursing",0,0,NULL
384,2009,106014226,"TELECARE WILLOW ROCK CENTER",7/1/2008,6/30/2009,Alameda,Investor,"Contracted Other",3778,1,NULL
385,2009,106014226,"TELECARE WILLOW ROCK CENTER",7/1/2008,6/30/2009,Alameda,Investor,"Daily Cost Centers",53320,16,NULL
386,2009,106014226,"TELECARE WILLOW ROCK CENTER",7/1/2008,6/30/2009,Alameda,Investor,"Ambulatory Cost Centers",0,0,NULL
387,2009,106014226,"TELECARE WILLOW ROCK CENTER",7/1/2008,6/30/2009,Alameda,Investor,"Ancillary Cost Centers",0,0,NULL
388,2009,106014226,"TELECARE WILLOW ROCK CENTER",7/1/2008,6/30/2009,Alameda,Investor,"Education Cost Centers",0,0,NULL
389,2009,106014226,"TELECARE WILLOW ROCK CENTER",7/1/2008,6/30/2009,Alameda,Investor,"General Services Cost Centers",6048,2,NULL
390,2009,106014226,"TELECARE WILLOW ROCK CENTER",7/1/2008,6/30/2009,Alameda,Investor,"Fiscal Services Cost Centers",2024,1,NULL
391,2009,106014226,"TELECARE WILLOW ROCK CENTER",7/1/2008,6/30/2009,Alameda,Investor,"Administrative Services Cost Centers",8233,2,NULL
409,2009,106034002,"SUTTER AMADOR HOSPITAL",1/1/2009,12/31/2009,Amador,Non-Profit,"Management & Supervision",74788,4,NULL
410,2009,106034002,"SUTTER AMADOR HOSPITAL",1/1/2009,12/31/2009,Amador,Non-Profit,"Technician & Specialist",125443,8,NULL
411,2009,106034002,"SUTTER AMADOR HOSPITAL",1/1/2009,12/31/2009,Amador,Non-Profit,"Registered Nurse",143143,9,NULL
412,2009,106034002,"SUTTER AMADOR HOSPITAL",1/1/2009,12/31/2009,Amador,Non-Profit,"Licensed Vocational Nurse",8823,1,NULL
413,2009,106034002,"SUTTER AMADOR HOSPITAL",1/1/2009,12/31/2009,Amador,Non-Profit,"Aides & Orderlies",44011,3,NULL
414,2009,106034002,"SUTTER AMADOR HOSPITAL",1/1/2009,12/31/2009,Amador,Non-Profit,"Clerical & Other Administrative",120733,7,NULL
415,2009,106034002,"SUTTER AMADOR HOSPITAL",1/1/2009,12/31/2009,Amador,Non-Profit,"Environmental & Food Services",70747,4,NULL
416,2009,106034002,"SUTTER AMADOR HOSPITAL",1/1/2009,12/31/2009,Amador,Non-Profit,Other,56926,3,NULL
417,2009,106034002,"SUTTER AMADOR HOSPITAL",1/1/2009,12/31/2009,Amador,Non-Profit,"Contracted Registry Nursing",5938,0,NULL
418,2009,106034002,"SUTTER AMADOR HOSPITAL",1/1/2009,12/31/2009,Amador,Non-Profit,"Contracted Other",12337,1,NULL
419,2009,106034002,"SUTTER AMADOR HOSPITAL",1/1/2009,12/31/2009,Amador,Non-Profit,"Daily Cost Centers",129426,8,NULL
420,2009,106034002,"SUTTER AMADOR HOSPITAL",1/1/2009,12/31/2009,Amador,Non-Profit,"Ambulatory Cost Centers",113919,7,NULL
421,2009,106034002,"SUTTER AMADOR HOSPITAL",1/1/2009,12/31/2009,Amador,Non-Profit,"Ancillary Cost Centers",213140,13,NULL
422,2009,106034002,"SUTTER AMADOR HOSPITAL",1/1/2009,12/31/2009,Amador,Non-Profit,"Education Cost Centers",0,0,NULL
423,2009,106034002,"SUTTER AMADOR HOSPITAL",1/1/2009,12/31/2009,Amador,Non-Profit,"General Services Cost Centers",118710,7,NULL
424,2009,106034002,"SUTTER AMADOR HOSPITAL",1/1/2009,12/31/2009,Amador,Non-Profit,"Fiscal Services Cost Centers",38693,2,NULL
425,2009,106034002,"SUTTER AMADOR HOSPITAL",1/1/2009,12/31/2009,Amador,Non-Profit,"Administrative Services Cost Centers",49001,3,NULL
426,2009,106040802,"BIGGS-GRIDLEY MEMORIAL HOSPITAL",7/1/2008,6/30/2009,Butte,Non-Profit,"Management & Supervision",34610,2,NULL
427,2009,106040802,"BIGGS-GRIDLEY MEMORIAL HOSPITAL",7/1/2008,6/30/2009,Butte,Non-Profit,"Technician & Specialist",43639,2,NULL
428,2009,106040802,"BIGGS-GRIDLEY MEMORIAL HOSPITAL",7/1/2008,6/30/2009,Butte,Non-Profit,"Registered Nurse",40941,2,NULL
429,2009,106040802,"BIGGS-GRIDLEY MEMORIAL HOSPITAL",7/1/2008,6/30/2009,Butte,Non-Profit,"Licensed Vocational Nurse",44644,2,NULL
430,2009,106040802,"BIGGS-GRIDLEY MEMORIAL HOSPITAL",7/1/2008,6/30/2009,Butte,Non-Profit,"Aides & Orderlies",49595,2,NULL
431,2009,106040802,"BIGGS-GRIDLEY MEMORIAL HOSPITAL",7/1/2008,6/30/2009,Butte,Non-Profit,"Clerical & Other Administrative",96072,5,NULL
432,2009,106040802,"BIGGS-GRIDLEY MEMORIAL HOSPITAL",7/1/2008,6/30/2009,Butte,Non-Profit,"Environmental & Food Services",13691,1,NULL
433,2009,106040802,"BIGGS-GRIDLEY MEMORIAL HOSPITAL",7/1/2008,6/30/2009,Butte,Non-Profit,Other,18485,1,NULL
435,2009,106040802,"BIGGS-GRIDLEY MEMORIAL HOSPITAL",7/1/2008,6/30/2009,Butte,Non-Profit,"Contracted Registry Nursing",901,0,NULL
436,2009,106040802,"BIGGS-GRIDLEY MEMORIAL HOSPITAL",7/1/2008,6/30/2009,Butte,Non-Profit,"Contracted Other",0,0,NULL
437,2009,106040802,"BIGGS-GRIDLEY MEMORIAL HOSPITAL",7/1/2008,6/30/2009,Butte,Non-Profit,"Daily Cost Centers",114691,6,NULL
438,2009,106040802,"BIGGS-GRIDLEY MEMORIAL HOSPITAL",7/1/2008,6/30/2009,Butte,Non-Profit,"Ambulatory Cost Centers",33213,2,NULL
439,2009,106040802,"BIGGS-GRIDLEY MEMORIAL HOSPITAL",7/1/2008,6/30/2009,Butte,Non-Profit,"Ancillary Cost Centers",67281,3,NULL
440,2009,106040802,"BIGGS-GRIDLEY MEMORIAL HOSPITAL",7/1/2008,6/30/2009,Butte,Non-Profit,"Education Cost Centers",0,0,NULL
441,2009,106040802,"BIGGS-GRIDLEY MEMORIAL HOSPITAL",7/1/2008,6/30/2009,Butte,Non-Profit,"General Services Cost Centers",54982,3,NULL
442,2009,106040802,"BIGGS-GRIDLEY MEMORIAL HOSPITAL",7/1/2008,6/30/2009,Butte,Non-Profit,"Fiscal Services Cost Centers",42623,2,NULL
443,2009,106040802,"BIGGS-GRIDLEY MEMORIAL HOSPITAL",7/1/2008,6/30/2009,Butte,Non-Profit,"Administrative Services Cost Centers",29788,1,NULL
444,2009,106040875,"FEATHER RIVER HOSPITAL",1/1/2009,12/31/2009,Butte,Non-Profit,"Management & Supervision",84196,2,NULL
445,2009,106040875,"FEATHER RIVER HOSPITAL",1/1/2009,12/31/2009,Butte,Non-Profit,"Technician & Specialist",380348,9,NULL
446,2009,106040875,"FEATHER RIVER HOSPITAL",1/1/2009,12/31/2009,Butte,Non-Profit,"Registered Nurse",327643,8,NULL
447,2009,106040875,"FEATHER RIVER HOSPITAL",1/1/2009,12/31/2009,Butte,Non-Profit,"Licensed Vocational Nurse",52795,1,NULL
448,2009,106040875,"FEATHER RIVER HOSPITAL",1/1/2009,12/31/2009,Butte,Non-Profit,"Aides & Orderlies",106486,3,NULL
449,2009,106040875,"FEATHER RIVER HOSPITAL",1/1/2009,12/31/2009,Butte,Non-Profit,"Clerical & Other Administrative",392916,9,NULL
450,2009,106040875,"FEATHER RIVER HOSPITAL",1/1/2009,12/31/2009,Butte,Non-Profit,"Environmental & Food Services",128375,3,NULL
451,2009,106040875,"FEATHER RIVER HOSPITAL",1/1/2009,12/31/2009,Butte,Non-Profit,Other,149385,4,NULL
452,2009,106040875,"FEATHER RIVER HOSPITAL",1/1/2009,12/31/2009,Butte,Non-Profit,"Contracted Registry Nursing",0,0,NULL
453,2009,106040875,"FEATHER RIVER HOSPITAL",1/1/2009,12/31/2009,Butte,Non-Profit,"Contracted Other",0,0,NULL
454,2009,106040875,"FEATHER RIVER HOSPITAL",1/1/2009,12/31/2009,Butte,Non-Profit,"Daily Cost Centers",300512,7,NULL
455,2009,106040875,"FEATHER RIVER HOSPITAL",1/1/2009,12/31/2009,Butte,Non-Profit,"Ambulatory Cost Centers",456487,11,NULL
456,2009,106040875,"FEATHER RIVER HOSPITAL",1/1/2009,12/31/2009,Butte,Non-Profit,"Ancillary Cost Centers",359069,9,NULL
457,2009,106040875,"FEATHER RIVER HOSPITAL",1/1/2009,12/31/2009,Butte,Non-Profit,"Education Cost Centers",0,0,NULL
458,2009,106040875,"FEATHER RIVER HOSPITAL",1/1/2009,12/31/2009,Butte,Non-Profit,"General Services Cost Centers",221676,5,NULL
459,2009,106040875,"FEATHER RIVER HOSPITAL",1/1/2009,12/31/2009,Butte,Non-Profit,"Fiscal Services Cost Centers",94684,2,NULL
460,2009,106040875,"FEATHER RIVER HOSPITAL",1/1/2009,12/31/2009,Butte,Non-Profit,"Administrative Services Cost Centers",164240,4,NULL
